Artist, Song, Genre, Tempo, Duration
Quincy Jones ,Ai No Corrida,jazz,122.592,249.25995
Love and Rockets,Set Me Free,hip-hop,151.989,164.23138
Chromatics,I Want Your Love,pop,116.946,401.3971
Army Of Lovers,I Am,pop,239.321,223.18975
Midnight Oil,Sometimes,electronic,163.556,208.53506
OneRepulic,All This Time,classical,145.05,215.71873
Greg Keelor,Home,folk,67.245,120.842
Joe Henry,Lighthouse,folk,112.229,311.24853
Crash Boom Bang,Dangerous,rock,146.047,183.03955
J. Holiday,Thank You,rock,122.489,262.76526
Bay Rasta & Gringo,Interlude,rock,99.149,25.36444
DJ Deeon,Milkshake,pop,139.945,227.63057
The Bachelors,Last Christmas,pop,107.034,269.21751
Jay Tee,Hard Times,electronic,160.711,258.42893
Reach The Sky,Sometimes,electronic,94.545,213.68118
Staylefish,Stereo,rock,152.278,378.98404
Deorah Brown,Finally,pop,40.869,391.00036
Mandy Moore,Senses Working Overtime,rock,128.223,250.48771
Bj\xc3\x6rk,Pagan Poetry,pop,131.726,312.45016
Pseudo Existors,Summer Nights,electronic,184.282,117.83791
Josh Martinez,Exile,folk,101.868,277.99465
Litto Neia,Manana,pop,176.953,233.61261
Rakim,Show Me Love,pop,88.874,258.95138
Dot Rotten,Voices,classical,139.991,234.26567
Craig Morgan,What You Do to Me,alternative,130.374,200.61995
Switch,Spiral,classical,145.047,395.36281
Jim Lauderdale,Change,alternative,109.153,173.60934
Madonna,Borderline,electronic,119.888,238.36689
Michael Allen Harrison,Silent Night,alternative,80.799,255.52934
Giorgio Moroder,Reach Out,rock,127.977,173.58322
Wyclef Jean ,911,hip-hop,86.99,259.36934
Sator,Stereo,rock,179.233,179.56526
Death By Stereo,Anything Goes,electronic,151.87,207.46404
Skink,Nothing,pop,110.045,87.30077
Morton Feldman,Only,hip-hop,62.978,92.49914
Samantha Fox,I Only Wanna Be With You,pop,130.51,164.04853
Astral Projection,One,electronic,141.99,552.48934
Ka\xc3\xa1t,Joy,electronic,110.66,100.54485
B.E.N & Mr. Pit,Superstition,pop,132.007,504.89424
112,Say Yes,pop,85.912,243.77424
Squares On Both Sides,Indication,pop,109.429,175.75138
Swiss,Cry,electronic,182.809,240.48281
Ernesto,Interlude,rock,78.791,93.88363
Sniff n The Tears,Without Love,pop,139.378,220.47302
Chromeo,Me & My Man,electronic,0.0,260.20526
Stacy Sullivan,Winter Wonderland,electronic,118.371,153.62567
Two Loons For Tea,Boy, Boy,151.842,295.20934
Carpenters,Silent Night,alternative,141.999,199.96689
Lake Trout,Bliss,jazz,177.007,219.42812
Cepia,As,rock,150.096,276.79302
Where Angels Fall,Requiem,alternative,100.041,388.51873
Mississippi Mass Choir,Be Still,electronic,90.19,351.42485
Bacon Popper,Free,alternative,127.976,272.22159
Vanessa Carlton,Afterglow,rock,136.137,233.84771
Jamie Lidell,Another Day,electronic,135.519,228.91057
Aura Kite,Ecstasy,electronic,127.995,226.95138
Pink Turns Blue,Darkness,rock,151.395,333.5571
Fotheringay,Nothing More,rock,87.732,277.55057
Looptroop,Interlude,rock,168.025,56.60689
Aviator,Dancing Bear,pop,80.173,234.1873
Rose Royce,Car Wash,rock,114.987,198.66077
Piskie Sits,Slow,electronic,87.575,195.3171
Miranda Lee Richards,Pictures of You,alternative,89.011,217.33832
Lunasicc,Hard Times,electronic,170.028,268.40771
Off Broadway,Showdown,hip-hop,129.047,242.25914
Milk Inc,The Race,electronic,140.06,389.98159
Fatty Koo,Shake,electronic,97.881,235.65016
Franz Ferdinand,Do You Want To,rock,123.032,465.37098
Mastiksoul,Emergency,electronic,125.015,399.38567
Felice & Staatstheater-Chor,Amazing Grace,folk,153.499,194.16771
Osz\xc3\x6n Gesch\xc3\x6pf,War,rock,115.008,452.77995
Marzio Dance_ Luca Antolini Dj,We Are,folk,144.011,336.3522
Elegant Machinery,Why,rock,121.983,185.05098
Paul Blackford,Control Freak,electronic,101.33,244.81914
Moya Brennan,Show Me,hip-hop,130.023,218.122
Chantal Kreviazuk,Far Away,indie,154.059,227.81342
Hadrien Feraud,Natural,pop,88.112,382.37995
Joan As Police Woman,Prime Mover,rock,96.307,222.37995
Shur-I-Kan,Music,electronic,110.008,326.21669
Philmore,Wish You Were Here,hip-hop,176.963,94.32771
Miguel Migs*,Interlude,rock,82.696,220.99546
Jessi Colter,Here I Am,pop,87.063,222.82404
The Zomies,This Will Be Our Year,rock,146.42,126.95465
Long John Baldry,Smile,jazz,166.844,164.07465
Buddy Greco,Nature Boy,alternative,71.353,200.82893
The Ruettes,Little Darling,rock,124.518,199.20934
Madall,100%,alternative,180.517,78.78485
Mossy,Losing You,alternative,85.327,413.49179
Franz Ferdinand,No You Girls,rock,119.957,428.45995
Rockaye Bay!,1979,alternative,104.979,238.62812
Midwest Product,Swamp,indie,0.0,299.33669
Patric La Funk,Yeah, Yeah,95.471,388.93669
Bee Winans,Amazing Grace,folk,96.122,250.40934
Niacin,Damaged Goods,alternative,200.085,264.98567
Girls Aloud,Whole Lotta History,rock,140.011,308.89751
Ko,Who Am I?,jazz,145.589,265.45587
Lesley Garrett,Hymn,rock,62.182,154.3571
The Jackson Southernaires,Warrior,hip-hop,165.586,198.94812
Jamiroquai,Canned Heat,jazz,127.931,226.21995
Dirty Faces,Cleopatra,rock,109.535,171.80689
Truth Hurts,Ride,electronic,50.0,184.08444
Oscar Mulero,The Flood,pop,138.923,359.91465
Alice In Videoland,Emily,rock,105.009,167.07873
Alpha Consumer,Mongoloid,electronic,141.983,174.07955
Patrick Wolf,Hard Times,electronic,150.07,231.83628
Controlling the Famous,Easy Life,alternative,125.295,201.76934
Go Betty Go,Saturday,rock,93.533,197.0673
Steve Lacy,The Door,rock,85.85,267.28444
Siohan Donaghy,Sometimes,electronic,188.153,201.56036
Ultraviolet,Oceans,rock,105.246,216.31955
Storyhill,Getaway,rock,83.946,207.59465
Toias Regner,Someday,indie,148.065,257.41016
David Tao,Ghost,pop,103.044,227.7873
Shirley & Lee,Let The Good Times Roll,hip-hop,144.787,141.16526
Articles Of Faith,Fine Line,folk,129.068,151.95383
Loudermilk,California,rock,111.382,295.54893
Paul McCartney,My Love,classical,132.366,233.1424
the silk demise,Eclipse,indie,85.022,193.51465
Tom Cochrane,Crawl,hip-hop,107.949,254.85016
Enrique Iglesias,Rhythm Divine,pop,124.065,216.55465
Stray,Brand New Day,classical,99.807,191.242
Adrian Weyermann,Blue,blues,78.586,154.122
Crookers feat. Miike Snow,Remedy,rock,124.028,377.67791
Jenny Dee & The Deelinquents,Let Me Go,pop,120.261,221.80526
Jadakiss ,By My Side,rock,100.151,210.07628
George Benson,Take You Out,pop,176.976,234.63138
Diana Ross,Gone, Gone,139.874,314.43546
Alpha 9,Bliss,jazz,131.997,410.14812
Alicia Keys featuring Adam Levine,Wild Horses,pop,133.067,364.79955
2Fresh,Perfect,alternative,140.025,181.60281
Jennifer Rostock,Mongoloid,electronic,209.17,92.23791
Lita Ford,Sacred,electronic,100.053,274.38975
DJ Boo,Like A Bird,electronic,129.993,234.89261
4 Letter Holiday,That Girl,pop,146.971,255.52934
Charlie Shavers,Blue Skies,jazz,112.056,158.77179
Gisele MacKenzie,Gone, Gone,38.391,154.56608
Elvis Costello,Fallen,pop,46.709,191.08526
Jag Panzer,Cold,hip-hop,119.911,215.90159
Nural,Enlighten Me,alternative,85.996,187.29751
Leona Lewis,Bleeding Love,pop,103.951,262.47791
Jukeox The Ghost,Temptation,alternative,121.956,277.99465
The Lettermen,The Way You Look Tonight,rock,135.901,221.49179
The Sisterhood of Convoluted Thinkers,Telephone,electronic,127.099,131.26485
I Walk The Line,Purity,rock,172.906,191.52934
Nine Inch Nails,Capital G,rock,125.01,444.86485
Chairmen Of The Board,My Way,electronic,88.051,239.56853
JS,Ice Cream,electronic,122.915,238.49751
Bryan Savage,Kaleidoscope,electronic,85.993,237.21751
We Versus The Shark,Slide,pop,95.754,213.83791
9th Wonder,Thank You,rock,169.981,237.19138
702,Star,rock,198.468,239.98649
Burnside Project,Wait,folk,89.936,279.58812
Nanette Natal,Sometimes,electronic,71.382,408.65914
Any Troule,Wanderlust,rock,128.356,179.40853
Frank Stokes,Take Me Back,hip-hop,109.574,196.93669
The Killers,Spaceman,alternative,134.002,454.3473
Sleater-kinney,Little Mouth,indie,165.8,104.75057
Murder By Death,Untitled,alternative,116.182,112.14322
Sandy Marton,Cafe Del Mar,electronic,70.713,334.70649
Yo La Tengo,Everyday,jazz,97.424,391.99302
Vivian Green,Save Me,alternative,170.93,225.69751
Jeff Lorer,Never,electronic,147.958,312.34567
Arcades,My Love,classical,102.818,134.55628
Neil Sedaka,Home,folk,101.565,196.96281
Gear,Liquor,hip-hop,172.454,250.77506
Glenn Miller,Hallelujah,hip-hop,127.636,154.85342
Future Cut,Overload,pop,87.202,367.22893
Meat Katie,Lapdance,hip-hop,129.997,345.7824
Resistance,Dollhouse,alternative,128.139,70.5824
Gonga,Sandstorm,electronic,98.169,538.77506
Nat King Cole,Let There Be Love,rock,121.886,163.23873
Carlos Ledo,Imagine,folk,77.108,179.85261
The Clark Sisters,Something New,jazz,126.041,399.82975
Capoeira Twins,Lose Control,indie,164.346,281.88689
The Alkaholiks,Chaos,rock,187.901,183.90159
Remi Nicole,Another Day,electronic,110.082,148.40118
D-Power,Come On,folk,144.112,68.44036
The Roots ,The Seed (2.0),hip-hop,125.234,239.75138
Lucinda Williams,Joy,electronic,170.188,368.14322
Marte Wulff,Last Dance,electronic,108.292,226.95138
Clatterox,Control Freak,electronic,133.898,398.602
Ed Calle,Home Again,rock,95.908,269.89669
Talvin Singh,One,electronic,114.006,722.75546
The Brian Jonestown Massacre,Satellite,indie,125.094,219.402
Herert Gr\xc3\x6nemeyer,Demo (Letzter Tag),rock,85.996,209.57995
Priscilla Renea,Dollhouse,alternative,139.999,211.77424
Samon Kawamura,Interlude,rock,179.554,35.42159
Chrisma,Thank You,rock,107.857,258.21995
Paulette Tajah,Paradise,electronic,89.498,272.40444
NNENNA FREELON,Amazing Grace,folk,141.803,243.66975
Rancid Vat,Nature Boy,alternative,178.865,318.74567
Jackson 5,One More Chance,rock,92.752,178.57261
Annie,I Will Get On,pop,123.0,517.98159
Leningrad Cowoys,Goldfinger,electronic,168.183,246.30812
Bens Brother,Home,folk,163.943,180.63628
Ultra Vivid Scene,Crash,electronic,129.913,209.47546
Lighthouse Family,Wish,rock,102.986,285.75302
Liege Lord,Suspicion,rock,130.91,208.24771
The Cris,You & I,folk,143.565,164.30975
Danger Danger,Bang Bang,hip-hop,126.951,237.26975
Boaflex,Guardian,alternative,155.186,208.29995
Iggy Pop,Girls,rock,144.914,186.46159
Roger Brown,Dangerous,rock,109.231,171.65016
Marco V,When the Night Falls,electronic,130.014,211.43465
Filter,The Best Things,rock,104.71,266.23955
John Legend,Coming Home,classical,130.24,305.13587
Sunscreem,Pressure,classical,128.007,349.93587
In This Moment,The Great Divide,pop,195.978,251.24526
Suzy Bogguss,Hey Cinderella,folk,122.167,246.59546
Sanchez,Here I Am,pop,168.494,219.6371
Jimi Hendrix,Hey Joe,rock,146.884,272.63955
Broken Social Scene,Cause = Time,indie,147.558,330.84036
Evanescence,Lose Control,indie,92.885,289.82812
Hil Street Soul,Alright,jazz,102.02,240.92689
Generation X,Dancing With Myself,electronic,88.372,227.082
Gary Numan,Poison,rock,89.991,303.46404
Rise and Fall of a Decade,Mistake,classical,119.976,194.63791
Gorillaz,Broken,rock,158.81,196.91057
Her Space Holiday,Homecoming,hip-hop,83.95,265.61261
Theatres Des Vampires,Rain,electronic,130.047,239.41179
Andy Tau,The Path,electronic,134.998,556.43383
Cowoy Mouth,Friends,alternative,196.15,106.10893
Marc Riot,Caravan,indie,79.186,227.91791
Beel Gilerto,The Real Thing,rock,117.278,273.18812
Summer Camp,Ghost Train,alternative,95.206,182.04689
Dogzilla,Without You,rock,129.993,433.8673
The Sheer,Home,folk,135.033,272.53506
Alfonzo Blackwell,True Blue,electronic,100.064,201.16853
Walker Brothers,No Regrets,alternative,101.448,339.27791
Jackie Greene,Mexican Girl,rock,131.82,242.20689
Skatterman & Snug Brim; E-Clips; The Chain Gang Parolees,Old Skool,hip-hop,170.598,280.39791
The Crash,Coming Home,classical,94.987,272.1171
Coffin Break,Cry,electronic,122.499,130.29832
Bryan Adams,Home Again,rock,161.46,259.082
Gangsta Pat,Stupid,pop,94.522,94.87628
Franz Ferdinand,No, No,118.58,180.89751
Soda,Here I Am,pop,132.007,220.02893
David Sylvian,Orpheus,rock,159.998,288.65261
Acid King,Reload,pop,123.779,202.31791
D-Code & Chan1,Erotica,electronic,86.974,299.25832
Kate Ryan,Who Do You Love,electronic,129.967,221.57016
Rachel Portman,Lena,rock,123.388,253.28281
Venice is Sinking,Undecided,electronic,100.124,206.44526
Violent Femmes,American Music,folk,140.612,230.5824
Edens Bridge,Amazing Grace,folk,89.104,110.39302
Jimmy Barnes,All the Young Dudes,rock,144.638,209.44934
Hanna-McEuen,Tell Me,hip-hop,87.384,196.64934
Small Sins,Bullet,electronic,85.782,256.02567
DJ Cata featuring Angie,Heat,electronic,127.959,334.68036
Boina,Slow,electronic,129.991,325.66812
The Last Poets,Untitled,alternative,111.208,225.25342
Britney Spears,Freakshow,alternative,131.96,175.46404
Epitaph,Hold On,folk,168.523,239.90812
The Sound of Lucrecia,Lemmings,alternative,121.784,253.02159
Jimmy McCracklin,Please Forgive Me,alternative,155.714,184.08444
Nurse With Wound,Sheela-Na-Gig,alternative,111.811,325.51138
David Jordan,Love Song,pop,99.927,198.73914
Olive,Falling,rock,137.158,292.20526
Movies With Heroes,Believe,folk,159.907,203.62404
Haris C feat. Anthya,Tonight, Tonight,130.022,436.71465
Vougan,Blackout,rock,126.004,353.12281
John Parish ,That Was My Veil,alternative,123.547,181.7073
Deluxe,Freak,hip-hop,126.049,163.29098
Laga Savea,Take Me Away,alternative,95.481,211.77424
Tricky,Aftermath,electronic,161.622,458.73587
El-P,Up All Night,alternative,117.314,156.23791
Air Supply,Chances,pop,105.949,259.3171
Pennywise,Closer,indie,184.316,195.89179
Boyzone,Your Song,pop,131.655,240.71791
Guy Lomardo,Auld Lang Syne,jazz,61.661,148.89751
Mark Ronson featuring Daniel Merriweather,Stop Me,hip-hop,118.017,232.95955
Der Blutharsch,Untitled,alternative,120.037,593.71057
Unwrapped,You Got Me,jazz,165.973,266.65751
That Petrol Emotion,Jesus Says,rock,114.761,148.1922
The Mojomatics,Hole In My Heart,blues,140.593,198.71302
Donna The Buffalo,In This Life,electronic,151.395,246.83057
Coph Nia,Prime Mover,rock,117.866,411.21914
Su-Paka-Pooh,Interlude,rock,100.728,20.68853
Iglu & Hartly,Tomorrow,rock,126.022,217.99138
BBQ,Justify,electronic,158.149,157.04771
Chris Cornell,Billie Jean,rock,138.288,281.28608
Tricky,Aftermath,electronic,80.89,301.5571
Raphael Saadiq,Sometimes,electronic,91.188,243.64363
Sarah Whatmore,Guardian Angel,electronic,116.973,283.24526
Anima Sound System,L.O.V.E.,pop,115.061,287.76444
Magida El Roumi,Words,electronic,186.628,752.66567
Warmen,Spark,jazz,185.037,270.96771
The Crash,Flash,pop,134.784,245.78567
Rogue Wave,Everyday,jazz,172.951,218.90567
DJ Silver,Radio Waves,rock,102.647,16.48281
The Tams,Hideaway,electronic,118.576,151.11791
Veral Ause,The Chase,rock,198.456,258.40281
Carpenters,If I Had You,rock,163.155,240.48281
The Volta Sound,Sunshine,hip-hop,113.621,241.76281
Generation X,Revenge,alternative,98.677,262.37342
Bescenta,Alright,jazz,101.602,217.44281
Squallor,Revival,electronic,100.037,273.60608
Marques Houston,Smile,jazz,90.272,180.40118
Toy Keith,Me Too,pop,86.847,234.65751
Mark Tinsons Steelville Cats,Pistolero,electronic,113.5,171.88526
Laleh,Closer,indie,98.673,173.322
Ice Cue ,Natural Born Killaz,hip-hop,91.071,291.16036
Freddie Roulette,Nightlife,pop,170.054,434.46812
Pete Yorn,On Your Side,blues,149.798,302.96771
The Dreamside,Open Your Eyes,rock,90.048,235.20608
Country Teasers,Getaway,rock,132.99,99.39546
Chaotic Alliance,Burn,hip-hop,134.457,142.99383
Oasis,Alive,alternative,147.567,235.44118
ACO feat. Willi Johanns_ Michael Lutzeier,The Christmas Song,rock,106.516,335.20281
Sara Groves,Love,folk,145.963,190.45832
Boy Valentino,Slow Down,rock,93.024,258.63791
Shamen,Omega Amigo,alternative,237.138,283.01016
Gato Barieri,Bliss,jazz,171.922,303.93424
Warren Barfield,Reach,pop,120.014,273.18812
Javi Reina & Alex Guerrero feat. Sandra Criado,Running Up That Hill,folk,127.992,396.40771
Kids On TV,Poison,rock,163.986,229.77261
Thomas Mapfumo_ The Blacks Unlimited,Rita, mir zwei,137.523,308.76689
Rozalla,You And Me,rock,135.062,354.42893
Lil Keke,In Too Deep,rock,127.602,176.90077
Kristofer \xc3\x85str\xc3\x6m_ Hidden Truck,Satan,electronic,102.904,254.32771
The Grapes Of Wrath,Stay,classical,136.798,228.75383
4 Promille,Chaos,rock,189.822,151.50975
Usher,Superstar,hip-hop,101.32,355.65669
Wax Poetic,Tell Me,hip-hop,189.965,235.80689
Clear View,Tell Me,hip-hop,127.997,399.56853
Way Out West,The Gift,rock,126.006,462.73261
MGMT,Kids,rock,127.869,338.28526
Tatana & Tyas pres. TNT,Children,electronic,139.99,459.4673
The Heraliser feat. Faian & Big Ted,Saturday Night,pop,89.044,306.46812
Divinefire,Never Surrender,electronic,170.031,362.9971
James Horner,Two People,rock,93.816,229.14567
Carl Doy,Angel,electronic,117.657,250.74893
The Famine,Ascend,electronic,195.024,204.85179
Nima Gorji,Sometimes,electronic,125.002,440.29342
American Dog,Motherfucker,rock,137.139,206.57587
Elizaeth Daily,Shake It Up,rock,132.298,224.62649
Toots & The Maytals,Hallelujah,hip-hop,130.176,227.05587
Grant Lee Phillips,Mona Lisa,electronic,142.514,251.66322
James Newton Howard,Be With You,electronic,58.499,220.99546
Kanye West,Diamonds From Sierra Leone,hip-hop,80.871,237.42649
Ruth Brown,So Long,blues,63.311,160.57424
Bigod 20,One,electronic,101.11,308.24444
Mantovani,Mona Lisa,electronic,73.307,165.95546
Don Gardner_ Dee Dee Ford,I Need You,rock,177.461,167.28771
David Fridlund,Untitled,alternative,0.0,12.25098
Tracey Ullman,If I Had You,rock,113.405,217.18159
Silver,Save Me,alternative,66.933,316.81261
-123 minut,Get Closer,electronic,98.991,228.93669
The Matches,Drive,rock,84.976,205.92281
Walter Beasley,Sisters,rock,144.229,305.00526
Mark Harris,White Christmas,pop,106.849,218.14812
Virus,Hustler,pop,180.014,318.85016
Kings X,The Other Side,alternative,85.01,289.51465
Andrew Peterson,High Noon,hip-hop,97.054,265.74322
Anouk,Lay It Down,indie,82.003,181.62893
Outkast Featuring Killer Mike,The Whole World,hip-hop,123.034,295.33995
Joe and Will Ask?,Take Me Away,alternative,134.014,344.39791
Chokai,Crash,electronic,160.045,274.18077
Soft Cell,Bedsitter,electronic,145.219,472.13669
Kendra Shank,Alone Together,rock,100.114,353.35791
Lusine,Emerald,blues,130.066,311.77098
Elin Sigvardsson,Porcelain,rock,100.021,252.70812
Alex Baroni,Maria,electronic,102.971,195.5522
Brant Bjork,Cocoa Butter,folk,90.183,195.10812
Ace of Base,Show Me Love,pop,92.993,223.00689
Five,Sunshine,hip-hop,127.67,204.17261
Insomnium,The Bitter End,rock,85.059,307.64363
Corinne Bailey Rae,Butterfly,rock,147.802,232.38485
Slim Cessnas Auto Clu,Angel,electronic,115.787,151.50975
Tom Shaw,Why,rock,113.694,239.17669
Avoid One Thing,Renegade,rock,86.232,210.57261
The Brooklyn Taernacle Choir,Look Away,rock,75.471,334.10567
Laurindo Almeida ,Promises,alternative,131.685,205.11302
Monica,Knock Knock,indie,103.415,257.64526
The Verve Pipe,Underneath,alternative,165.523,212.84526
Endeverafter,Tip of My Tongue,blues,110.013,246.09914
Onyx,Conspiracy,indie,89.805,273.89342
Layzie Bone,Stand Up,alternative,149.606,241.26649
Vitamin String Quartet,Epic,rock,162.345,303.56853
Ron White,Refill,pop,69.527,46.99383
Nasio Fontaine,Justice,electronic,131.925,253.64853
Oryon,Sometimes,electronic,88.075,267.44118
Angelica Maria,No, No,92.888,148.53179
ILS,Angels,rock,125.004,383.4771
Huffamoose,Follow Me Home,pop,94.376,311.58812
Kool & The Gang,Fresh,electronic,122.962,275.48689
The Muffins,Metropolis,electronic,101.847,214.83057
Vega4,You And Me,rock,141.905,208.66567
So Fucking What,War,rock,101.078,143.46404
Mercury Bullet,Fallen,pop,133.971,284.70812
Hooastank,Pieces,rock,198.43,197.14567
Sons Of The Desert,Spell,electronic,160.137,218.95791
Stephen Fretwell,Play,pop,139.714,232.77669
Superheist,Slide,pop,130.197,287.60771
Rin\xc3\x4\xc3\xa7\xc3\xa9r\xc3\x4se ,Tomorrow,rock,182.826,244.4273
