,id,title,artist,genre,duration,tempo,timesignature,keysignature,year
3478,12487,Hang In Long Enough,Phil Collins,jazz,284.21179,120.055,1,10,1989
3479,12488,Calling All Angels,Train,alternative,244.1922,210.484,4,3,2003
3480,12491,Cab,Train,alternative,202.50077,110.176,4,3,2005
3481,12500,If It's Love,Train,alternative,239.04608,95.012,4,1,2009
3482,12503,Everyday,Phil Collins,jazz,343.43138,94.705,4,3,1993
3483,12505,Everyday,Phil Collins,jazz,343.43138,94.705,4,3,1993
3484,12507,We Wait And We Wonder,Phil Collins,jazz,420.64934000000005,79.803,3,3,1993
3485,12508,Brick,Ben Folds,indie,285.25669,94.277,3,2,0
3486,12510,Mushaboom,Feist,indie,223.7122,88.694,4,3,2003
3487,12511,Skinny Genes,Eliza Doolittle,indie,183.30077,133.496,4,4,2010
3488,12512,Alone Again Or,Calexico,indie,204.56444,177.00799999999998,4,2,2003
3489,12513,Cause = Time,Broken Social Scene,indie,330.84036000000003,147.558,4,0,2002
3490,12514,Ibi Dreams Of Pavement (A Better Day),Broken Social Scene,indie,267.85913999999997,89.65,1,7,2005
3491,12515,7/4 (Shoreline),Broken Social Scene,indie,293.79873,156.154,4,9,2005
3492,12516,Forced To Love,Broken Social Scene,indie,214.90892999999997,148.04399999999998,4,4,2010
3493,12527,Where's Summer B?,Ben Folds Five,indie,247.562,143.58,4,4,1995
3494,12530,Battle of Who Could Care Less,Ben Folds Five,indie,196.07465,97.925,1,7,1997
3495,12531,Kate,Ben Folds Five,indie,193.88036,121.632,3,5,1997
3496,12532,One Angry Dwarf And 200 Solemn Faces,Ben Folds Five,indie,250.20036000000002,127.90899999999999,4,11,1997
3497,12535,Know-How,Kings of Convenience-Feist,indie,238.23628,159.971,4,8,2004
3498,12536,My Moon My Man,Feist,indie,184.94648999999998,124.273,4,11,2007
3499,12540,1234,Feist,indie,183.58812,109.955,4,7,2007
3500,12541,Keep The Circle Around,Inspiral Carpets,indie,230.05995,150.226,4,10,0
3501,12543,Rollerblades,Eliza Doolittle,indie,184.60689,114.945,4,5,2010
3502,12545,Stillness Is The Move,Dirty Projectors,indie,318.14485,137.113,4,7,2009
3503,12548,Black Heart,Calexico,indie,290.61179,119.96799999999999,4,8,2003
3504,12553,Formula One Racing Girls,Helen Love,indie,170.47465,148.993,4,9,1993
3505,12554,Army,Ben Folds,indie,221.90975,89.89399999999999,4,1,1999
3506,12555,Don't Change Your Plans,Ben Folds Five,indie,310.56934,118.198,4,0,1999
3507,12562,Move,Inspiral Carpets,indie,206.602,138.559,4,0,1989
3508,12564,This Is How It Feels,Inspiral Carpets,indie,194.14158999999998,119.786,4,11,1990
3509,12569,Joey Ramoney,Helen Love,indie,143.0722,98.053,4,9,1993
3510,12570,Beat Him Up,Helen Love,indie,151.43138,101.661,4,1,1995
3511,12572,Soul Meets Body,Death Cab for Cutie,indie,230.68688999999998,128.105,4,0,2005
3512,12573,I Will Follow You Into The Dark,Death Cab for Cutie,indie,189.30893,153.28,7,5,2005
3513,12576,Bitches Brew,Inspiral Carpets,indie,231.70567,124.491,4,7,1992
3514,12577,Dragging Me Down,Inspiral Carpets,indie,274.28526,84.029,5,11,1992
3515,12578,How It Should Be,Inspiral Carpets,indie,217.93913999999998,135.01,4,2,1993
3516,12579,Generation,Samy Deluxe,hip-hop,226.42892999999998,166.84900000000002,7,11,2004
3517,12582,Let's Go,Samy Deluxe,hip-hop,167.81016,155.30100000000002,5,6,2005
3518,12588,Long Live The UK Music Scene,Helen Love,indie,156.62975,87.535,4,10,1998
3519,12589,Shifty Disco Girl,Helen Love,indie,185.36444,95.575,4,8,2000
3520,12591,Junkshop Discoteque,Helen Love,indie,189.93587,160.07299999999998,4,2,2006
3521,12592,You! Me! Dancing!,Los Campesinos!,indie,404.11383,165.101,4,9,2006
3522,12593,Death To Los Campesinos!,Los Campesinos!,indie,169.50812,176.71400000000003,4,2,2006
3523,12594,My Year In Lists,Los Campesinos!,indie,109.16526,173.614,4,10,2008
3524,12595,Saturn 5,Inspiral Carpets,indie,239.20281,127.758,4,0,1994
3525,12597,I Want You,Inspiral Carpets,indie,190.4322,146.855,4,8,1994
3526,12601,Broke,Modest Mouse,indie,216.42404,110.822,1,11,1996
3527,12605,Crosses,José González,indie,162.97751,134.82299999999998,1,11,2003
3528,12607,Teardrop,José González,indie,213.2371,148.578,4,7,2007
3529,12608,Killing For Love,José González,indie,182.93506000000002,110.779,4,5,2007
3530,12611,Calm Down Dad,Helen Love,indie,143.15057,205.016,4,11,2009
3531,12613,I Don't Know What I Want Us To Do,Peter Bjorn And John,indie,206.2624,170.46900000000002,4,0,2002
3532,12614,Float On,Modest Mouse,indie,209.52771,101.006,4,6,2003
3533,12616,V2,That Petrol Emotion,indie,232.202,107.099,1,11,1985
3534,12623,The Dress Looks Nice On You,Sufjan Stevens,indie,152.47628,85.19200000000001,5,3,2004
3535,12624,Lex,Ratatat,indie,55.90159,105.94,4,7,2006
3536,12626,Loud Pipes,Ratatat,indie,226.53342,87.95,4,7,2006
3537,12627,Shempi,Ratatat,indie,246.90892999999997,123.405,4,10,2008
3538,12628,Mirando,Ratatat,indie,232.14975,89.96,4,1,2008
3539,12629,Hell and High Water,Rainer Maria,indie,225.33178999999998,142.792,4,6,2000
3540,12630,People They Know,Peter Bjorn And John,indie,211.35627999999997,88.228,1,2,2002
3541,12631,Young Folks,Peter Bjorn and John-Victoria Bergsman,indie,278.93506,138.112,4,0,2006
3542,12635,Let's Call It Off,Peter Bjorn And John,indie,245.75955,128.124,1,6,2006
3543,12636,Nothing To Worry About,Peter Bjorn And John,indie,316.52526,124.999,4,0,2009
3544,12640,Lay It Down,Peter Bjorn And John,indie,208.37832,80.62,4,10,2009
3545,12641,Satellite Skin,Modest Mouse,indie,239.46403999999998,107.139,4,4,2009
3546,12642,Autumn Beds,Modest Mouse,indie,215.82322000000002,113.79700000000001,4,10,2009
3547,12643,Perpetual Motion Machine,Modest Mouse,indie,190.92853,109.227,1,4,2009
3548,12644,Big Decision,That Petrol Emotion,indie,278.7522,107.405,4,9,1987
3549,12651,Pursuit Of Happiness,Kid Cudi-MGMT-Ratatat,indie,373.52443999999997,127.90799999999999,4,11,2010
3550,12652,Party With Children,Ratatat,indie,177.84118,217.00099999999998,7,2,2010
3551,12653,Drugs,Ratatat,indie,294.63465,120.43299999999999,4,3,2010
3552,12654,It's A Good Thing,That Petrol Emotion,indie,154.22648999999998,131.624,4,11,1986
3553,12661,Killamangiro,Babyshambles,indie,206.49751,102.4,4,0,2004
3554,12662,Who Could Win A Rabbit,Animal Collective,indie,137.56036,184.41400000000002,3,0,2004
3555,12664,Young Adult Friction,The Pains Of Being Pure At Heart,indie,243.77424,162.97799999999998,4,11,2009
3556,12665,Higher Than the Stars,The Pains Of Being Pure At Heart,indie,227.89179,159.833,4,4,2009
3557,12668,Tear The Whole Thing Down,The Higsons,indie,208.56118,140.224,1,11,1982
3558,12669,Run Me Down,The Higsons,indie,226.16771,129.515,4,7,1983
3559,12671,The Geeks Were Right,The Faint,indie,291.60444,130.017,4,10,2008
3560,12676,Albion,Babyshambles,indie,324.91057,88.822,4,0,2005
3561,12678,Peacebone,Animal Collective,indie,312.58077000000003,162.9,3,4,2007
3562,12681,Fireworks,Animal Collective,indie,410.90567000000004,77.383,4,1,2007
3563,12687,Mirror Error,The Faint,indie,351.00689,193.68,4,6,2009
3564,12689,Signals Over The Air,Thursday,indie,250.17424,161.97799999999998,4,9,2003
3565,12692,Everybody's Fool,Teenage Fanclub,indie,175.41179,132.665,4,5,1990
3566,12693,Brother Sport,Animal Collective,indie,359.02648999999997,132.866,5,6,2009
3567,12700,Never Again,Tomas Ledin,folk,242.65097999999998,85.58200000000001,4,0,1982
3568,12705,Everything Flows,Teenage Fanclub,indie,316.47302,123.351,4,10,1990
3569,12707,Star Sign,Teenage Fanclub,indie,233.40363,163.60399999999998,4,9,1991
3570,12709,The Queen Of Hearts,Agnetha Fältskog,folk,201.19465,83.729,1,7,1998
3571,12710,The Concept,Teenage Fanclub,indie,338.85995,111.712,4,0,1991
3572,12712,What You Do To Me,Teenage Fanclub,indie,118.56934,114.86,4,2,1991
3573,12720,Hang On,Teenage Fanclub,indie,307.59137999999996,74.347,4,2,1993
3574,12723,Elephant Gun,Beirut,folk,345.25995,179.957,3,8,2006
3575,12724,The Stranger From Within,Ayreon,folk,453.79873,201.976,3,6,1996
3576,12725,Temple of the cat,Ayreon,folk,250.90567000000001,115.031,4,4,2000
3577,12728,Mellow Doubt,Teenage Fanclub,indie,162.2722,109.212,4,7,1995
3578,12729,Sparky's Dream,Teenage Fanclub,indie,195.39546,124.639,4,9,1995
3579,12731,Neil Jung,Teenage Fanclub,indie,287.26812,107.85799999999999,4,7,1995
3580,12732,Ain't That Enough,Teenage Fanclub,indie,223.08526,116.152,4,7,1997
3581,12734,I Don't Want Control Of You,Teenage Fanclub,indie,188.05506,111.561,4,6,1997
3582,12739,Start Again,Teenage Fanclub,indie,191.32036000000002,112.76899999999999,4,0,1997
3583,12740,I Need Direction,Teenage Fanclub,indie,253.3873,114.772,4,0,2000
3584,12741,Did I Say,Teenage Fanclub,indie,144.50893,125.646,5,10,2002
3585,12743,Greetings To the New Brunette,Billy Bragg,folk,213.60281,135.045,4,8,1986
3586,12744,Levi Stubbs Tears,Billy Bragg,folk,213.78567,137.045,4,11,1986
3587,12745,Fallen Leaves,Teenage Fanclub,indie,211.09506000000002,132.592,4,10,2005
3588,12751,Xtatic Truth,Crystal Fighters,folk,217.88689,151.00799999999998,4,7,2009
3589,12753,I Found Someone,Cher,folk,224.02567000000002,102.685,4,2,1987
3590,12754,Sexuality,Billy Bragg,folk,228.28363,135.04,4,7,1991
3591,12755,Upfield,Billy Bragg,folk,245.9424,141.735,1,7,1996
3592,12766,Tubthumping,Chumbawamba,folk,278.77832,103.71600000000001,4,2,1997
3593,12767,Amnesia,Chumbawamba,folk,248.0322,124.745,4,1,1997
3594,12770,Woman Like A Man,Damien Rice,folk,284.29016,164.83,4,5,2003
3595,12771,The Blower's Daughter,Damien Rice,folk,284.36852999999996,104.465,7,4,2003
3596,12773,9 Crimes,Damien Rice,folk,217.93914,74.644,4,0,2006
3597,12777,Love Hurts,Cher,folk,257.43627999999995,80.567,4,8,1991
3598,12779,I Feel Just Like a Child,Devendra Banhart,folk,286.30159,219.22799999999998,4,7,2005
3599,12780,Watching The Detectives,Elvis Costello,folk,226.0371,133.08,1,9,1977
3600,12784,Mystery Dance,Elvis Costello,folk,136.04526,200.475,1,0,1977
3601,12785,Pass It Along,Chumbawamba,folk,204.01587,90.075,4,5,2000
3602,12801,Christmas Wine,Declan O’Rourke,folk,247.90159,79.665,4,4,2006
3603,12802,Taking You Home,Don Henley,folk,331.59791,144.689,4,4,2000
3604,12804,Mushaboom,Feist,folk,223.7122,88.694,4,3,2003
3605,12805,What A Wonderful World,Eva Cassidy,folk,335.33342000000005,151.72899999999998,3,2,0
3606,12817,The Music's No Good Without You,Cher,folk,240.84852999999998,122.809,4,0,2001
3607,12819,Alive Again,Cher,folk,259.23873,129.97,5,10,2001
3608,12820,I Want Tomorrow,Enya,folk,242.23302,70.893,3,9,1987
3609,12821,Know-How,Kings of Convenience-Feist,folk,238.23628,159.971,4,8,2004
3610,12822,My Moon My Man,Feist,folk,184.94648999999998,124.273,4,11,2007
3611,12826,1234,Feist,folk,183.58812,109.955,4,7,2007
3612,12827,Sulky Girl,Elvis Costello,folk,306.31138,111.97399999999999,4,11,1994
3613,12831,Christmas Time Is Here,George Winston,folk,252.55138,59.623000000000005,7,5,0
3614,12833,Exile,Enya,folk,259.86567,70.04,5,4,1988
3615,12840,Steady As She Goes,James Yorkston,folk,212.81914,170.27599999999998,4,5,2006
3616,12841,Woozy With Cider,James Yorkston,folk,246.88281,120.57700000000001,3,1,2006
3617,12843,Brown Skin,India.Arie,folk,223.73832000000002,120.052,4,0,2001
3618,12844,What Is Life,George Harrison,folk,264.33261,131.737,4,4,1970
3619,12845,Anywhere Is,Enya,folk,224.70485,96.572,4,3,1995
3620,12846,Love Vibration,Josh Rouse,folk,291.94404,133.996,1,6,2003
3621,12847,I Am Not My Hair,India.Arie,folk,438.62159,124.98,4,5,2006
3622,12851,Video,India.Arie,folk,249.93913999999998,85.023,4,9,2001
3623,12852,On My Way Home,Enya,folk,309.13261,94.255,4,2,1995
3624,12855,Sascha,Jolie Holland,folk,188.94322,106.439,4,4,2004
3625,12856,Wild Child,Enya,folk,227.39546,79.73899999999999,3,0,2000
3626,12857,Trains And Winter Rains,Enya,folk,223.58158999999998,95.444,4,11,2008
3627,12860,Ghosts,Laura Marling,folk,181.99465,142.39700000000002,4,9,2008
3628,12872,Cross Your Fingers,Laura Marling,folk,222.6673,134.15200000000002,4,2,2008
3629,12875,I Shall Be There,B*Witched;Ladysmith Black Mambazo,folk,252.78649,90.061,4,2,1999
3630,12876,Not Pretty Enough,Kasey Chambers,folk,199.13098,119.99600000000001,4,11,2001
3631,12878,Here Comes That Rainbow Again,Kris Kristofferson,folk,173.50485,124.942,3,9,1981
3632,12880,Love Thy Self,Midfield General,folk,297.03791,130.02,4,1,2008
3633,12885,La Bamba,Los Lobos,folk,200.6722,146.111,4,11,1987
3634,12892,If I Were You,Kasey Chambers,folk,249.80853,136.851,1,10,2001
3635,12895,Come On,Levellers,folk,145.50159,96.32,4,7,2002
3636,12896,Make You Happy,Levellers,folk,225.77587000000003,100.04700000000001,4,2,2005
3637,12899,I Don't Know,Lisa Hannigan,folk,294.03382999999997,91.98200000000001,4,1,2008
3638,12900,Lille,Lisa Hannigan,folk,246.96117999999998,84.964,4,6,2008
3639,12904,Come Away With Me,Norah Jones,folk,197.22404,80.626,3,0,2001
3640,12906,Turn Me On,Norah Jones,folk,154.85342,84.706,3,10,2001
3641,12910,Sunrise,Norah Jones,folk,200.6722,156.204,4,8,2004
3642,12911,Thinking About You,Norah Jones,folk,201.19465,123.774,4,8,2007
3643,12912,Stuck,Norah Jones,folk,314.77506,142.709,4,0,2009
3644,12913,Against The Wind,Moya Brennan,folk,256.31302,74.503,5,8,1992
3645,12915,Jealous Heart,Moya Brennan,folk,277.41995,126.28299999999999,4,2,1992
3646,12918,In God's Hands,Nelly Furtado,folk,252.83872999999997,154.678,3,9,2006
3647,12920,Love Is The Law,Paul Kelly,folk,291.94404,105.95,4,9,2001
3648,12923,Broken Strings,James Morrison-Nelly Furtado,folk,253.72689,111.962,4,1,2008
3649,12926,Lovetown,Peter Gabriel,folk,330.84036,89.88,4,1,1994
3650,12927,Morning After Dark,Timbaland-Nelly Furtado-SoShy,folk,227.10812,127.927,4,8,2009
3651,12929,Who Wants To Be Alone,Tiësto-Nelly Furtado,folk,215.45751,117.91799999999999,4,0,2010
3652,12933,Ever Present Past,Paul McCartney,folk,177.10975,85.303,5,5,2007
3653,12980,Fortress Around Your Heart,Sting,classical,279.30077,120.539,4,2,1985
3654,12985,If You Love Somebody Set Them Free,Sting,classical,256.33914,124.96600000000001,4,9,1985
3655,12986,Englishman In New York,Sting,classical,267.02322000000004,102.015,4,9,1987
3656,12987,Honesty,Billy Joel,classical,238.36688999999998,59.086000000000006,1,10,1978
3657,12989,Honesty,Billy Joel,classical,238.36688999999998,59.086000000000006,1,10,1978
3658,12994,All This Time,Sting,classical,319.26812,128.806,4,7,1991
3659,12995,Mad About You,Sting,classical,217.39057000000003,176.237,4,6,1991
3660,12996,Why Should I Cry For You,Sting,classical,391.47057,164.997,5,0,1991
3661,12997,I Go To Extremes,Billy Joel,classical,303.43791,127.957,4,1,1989
3662,13004,Shape Of My Heart,Sting,classical,279.27465,83.94200000000001,4,6,1993
3663,13005,When We Dance,Sting,classical,360.85506000000004,168.0,4,11,1994
3664,13007,How Can I?,Steve Hackett,classical,281.49506,140.38,4,0,1978
3665,13008,This Cowboy Song,Sting,classical,299.96362999999997,100.33200000000001,4,0,1994
3666,13009,Clocks - The Angel Of Mons,Steve Hackett,classical,256.88771,152.907,4,11,1979
3667,13010,You Still Touch Me,Sting,classical,226.82077,101.141,4,2,1996
3668,13012,Brand New Day,Sting,classical,380.15955,104.958,4,4,1999
3669,13016,After The Rain Has Fallen,Sting,classical,303.0722,110.66799999999999,7,6,1999
3670,13017,Send Your Love,Sting,classical,287.52934,110.029,4,9,2003
3671,13019,Whenever I Say Your Name,Sting-Mary J. Blige,classical,325.11955,156.368,4,9,0
3672,13036,Fragile,Sting,classical,233.19465,167.817,7,2,1987
3673,13038,Ever Present Past,Paul McCartney,classical,177.10975,85.303,5,5,2007
3674,13048,Chariots Of Fire,Vangelis,classical,1241.3122,182.707,4,2,1981
3675,13050,Spiral,Vangelis,classical,417.93261,153.226,4,4,0
3676,13077,Girls Just Want To Have Fun,Cyndi Lauper,blues,226.2722,120.58,4,11,1983
3677,13080,Anthem: 2002 FIFA World Cup™ Official Anthem,Vangelis,classical,271.77751,99.99600000000001,4,4,2002
3678,13082,The Goonies 'R' Good Enough,Cyndi Lauper,blues,216.71138,139.468,4,1,1985
3679,13086,What's Going On,Cyndi Lauper,blues,231.47057,74.109,7,5,1986
3680,13087,Hole In My Heart,Cyndi Lauper,blues,238.28852999999998,167.84099999999998,4,4,1988
3681,13089,Heading West,Cyndi Lauper,blues,234.34403999999998,90.948,3,2,1989
3682,13091,I Drove All Night,Cyndi Lauper,blues,251.50648999999999,131.059,4,8,1989
3683,13093,My First Night Without You,Cyndi Lauper,blues,181.73342,104.094,4,10,1989
3684,13094,The World Is Stone,Cyndi Lauper,blues,260.44036,146.09799999999998,4,0,1992
3685,13099,Hey Now (Girls Just Want To Have Fun),Cyndi Lauper,blues,233.06403999999998,101.516,4,1,1994
3686,13100,I'm Gonna Be Strong,Cyndi Lauper,blues,232.25423999999998,76.197,3,1,1994
3687,13101,You Don't Know,Cyndi Lauper,blues,313.99138,108.588,4,2,1996
3688,13102,Last Goodbye,Jeff Buckley,blues,298.21342000000004,91.213,4,7,1994
3689,13104,Brown Skin,India.Arie,blues,223.73832000000002,120.052,4,0,2001
3690,13105,Into The Nightlife,Cyndi Lauper,blues,240.63955,123.98899999999999,4,9,2008
3691,13108,Girls Just Want To Have Fun,Cyndi Lauper,blues,226.2722,120.58,4,11,1983
3692,13110,She Bop,Cyndi Lauper,blues,320.39137999999997,139.58,1,0,1983
3693,13111,Everybody Here Wants You,Jeff Buckley,blues,285.07383,120.62,4,0,1998
3694,13114,I Am Not My Hair,India.Arie,blues,438.62159,124.98,4,5,2006
3695,13118,Video,India.Arie,blues,249.93913999999998,85.023,4,9,2001
3696,13119,You Don't Know,Cyndi Lauper,blues,313.99138,108.588,4,2,1996
3697,13124,La Bamba,Los Lobos,blues,200.6722,146.111,4,11,1987
3698,13131,Smoking Gun,Robert Cray,blues,375.35302,123.184,4,2,1986
3699,13132,Big Chief,Professor Longhair,blues,210.80771000000001,95.455,5,10,0
3700,13136,Try A Little Tenderness,Otis Redding,blues,200.25423999999998,102.899,4,7,0
3701,13149,This World As We Know It,Xavier Rudd,blues,243.33016,122.12100000000001,4,5,2008
3702,13152,Help Me,Sonny Boy Williamson,blues,188.15955,170.71099999999998,3,5,0
3703,13155,Diamante,Zucchero,blues,405.78567000000004,111.471,4,5,1989
3704,13158,Blue,Zucchero,blues,348.42077,158.13,4,9,1998
3705,13162,Baila (Sexy Thing),Zucchero,blues,247.01342000000002,119.855,4,5,2001
3706,13163,Il Grande Baboomba,Zucchero-Mousse T.,blues,222.58892999999998,125.977,4,8,2004
3707,13166,Rough God Goes Riding,Van Morrison,blues,374.77832,71.20100000000001,4,10,1997
3708,13167,The Healing Game,Van Morrison,blues,267.83302000000003,131.186,4,0,1997
3709,13173,Science Fiction,Carl Craig,classical,340.00934,129.98,5,5,1995
3710,13175,Crazy Chick,Charlotte Church,classical,164.07465,89.84700000000001,3,9,2005
3711,13177,Call My Name,Charlotte Church,classical,178.88608,122.912,4,5,2005
3712,13182,On Her Majesty's Secret Service,Propellerheads,classical,563.35628,161.189,1,11,1997
3713,13183,Red Light,Jonny Lang,blues,226.2722,121.87,4,1,2003
3714,13188,Barcelona,Freddie Mercury-Montserrat Caballé,classical,337.18812,109.90100000000001,5,3,1987
3715,13190,In Dulci Jubilo,Mike Oldfield,classical,170.16118,116.93799999999999,4,0,1975
3716,13191,Portsmouth,Mike Oldfield,classical,120.11057,97.6,1,0,1976
3717,13192,William Tell Overture,Mike Oldfield,classical,233.61261000000002,207.827,1,5,1977
3718,13196,Arrival,Mike Oldfield,classical,165.61587,117.65700000000001,4,1,1980
3719,13199,Shadow on the Wall,Mike Oldfield,classical,187.81995,85.07700000000001,4,7,1983
3720,13208,Innocent,Mike Oldfield,classical,210.85995,141.89700000000002,4,0,1989
3721,13210,Hibernaculum,Mike Oldfield,classical,213.21097999999998,166.019,4,5,1994
3722,13212,Love Vibration,Josh Rouse,country,291.94404,133.996,1,6,2003
3723,13216,Strange,Reba McEntire,country,180.13995,86.959,5,11,2009
3724,13220,Let Me,Pat Green,country,230.5824,143.941,4,10,2008
3725,13225,We've Got Tonight,Kenny Rogers-Sheena Easton,country,249.62567,88.037,4,2,1983
3726,13230,Bawitdaba,Kid Rock,country,265.89995,90.645,4,0,1998
3727,13232,Bawitdaba,Kid Rock,country,265.89995,90.645,4,0,1998
3728,13242,I Told You So,Carrie Underwood,country,257.88036,74.953,4,8,2007
3729,13247,The Lover In Me,Sheena Easton,country,301.87057000000004,115.249,4,1,1988
3730,13249,Rainbow Woman,Lee Hazlewood,country,191.92118,127.117,1,5,2009
3731,13251,All Summer Long,Kid Rock,country,224.67872999999997,102.994,4,7,2007
3732,13253,Walk Right Back,Perry Como,country,144.22159,146.189,1,7,1973
3733,13259,Wonderwall,Ryan Adams,country,248.5024,155.78799999999998,4,7,2003
3734,13261,The Hardest Part,Ryan Adams,country,171.04934,165.85,1,4,2005
3735,13262,Watching The Detectives,Elvis Costello,country,226.0371,133.08,1,9,1977
3736,13266,Mystery Dance,Elvis Costello,country,136.04526,200.475,1,0,1977
3737,13267,Alone Again Or,Calexico,country,204.56444,177.00799999999998,4,2,2003
3738,13268,Black Heart,Calexico,country,290.61179,119.96799999999999,4,8,2003
3739,13272,Sulky Girl,Elvis Costello,country,306.31138,111.97399999999999,4,11,1994
3740,13276,Drive South,Suzy Bogguss,country,189.1522,114.68299999999999,4,2,1992
3741,13278,Sample And Hold,Neil Young,country,485.22404000000006,115.512,4,9,1982
3742,13279,All I Wanna Do,Sheryl Crow,country,359.28771,122.37899999999999,4,9,1993
3743,13280,When You Say Nothing At All,Alison Krauss,country,231.47057,87.972,1,3,1994
3744,13283,Hey Cinderella,Suzy Bogguss,country,246.59546,122.167,3,10,1993
